Tracker_ID,Wave,Phase,Workstream,Priority,Risk_Level,Owner_Role,Environment,Status,Task_Name,Detailed_Action,Completion_Criteria,Acceptance_Evidence,Dependency_Prerequisite,Validation_Method,Output_Artifact,Source_Path,Related_Source_Paths,Package_Top_Level_Directory,Autonomous_Execution_Mode,Human_Input_Allowed,Human_Work_Allowed,Codex_Desktop_Action,QA_Strictness,Visual_Review_Required,Visual_Review_Method,Test_Required,Runtime_Proof_Required,EC2_Allowed,Preview_Required,Final_Render_Gate,Evidence_Path,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_Item_ID,Blocker_Policy,Rerun_Policy,Status_Decision,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
TRK-051729,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: Pressure marks,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 03_IMAGE_SYSTEM\WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md lines 8-12. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=8e8d0179a2467f79",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\8e8d0179a2467f79.json,03_IMAGE_SYSTEM\WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md,Pressure marks,8,12,"## Pressure marks - Must be contact-bound. - Use contact source + target region + intensity profile. - If no contact ownership exists, block autonomous pressure-mark generation.",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-8e8d0179a2467f79,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,8e8d0179a2467f79,03_IMAGE_SYSTEM/WAVE18_SWEAT_OIL_PRESSURE_MARKS_CONTINUITY_PLAN.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052429,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: API Orchestrator Requirements,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md lines 1-2. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=4abdd8eb3aa70936",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\4abdd8eb3aa70936.json,07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,API Orchestrator Requirements,1,2,# API Orchestrator Requirements,Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-4abdd8eb3aa70936,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,4abdd8eb3aa70936,07_IMPLEMENTATION/API_ORCHESTRATOR_REQUIREMENTS.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052431,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: Required ComfyUI API usage,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md lines 19-27. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=8d62028e0389ead2",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\8d62028e0389ead2.json,07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\API_ORCHESTRATOR_REQUIREMENTS.md,Required ComfyUI API usage,19,27,## Required ComfyUI API usage - `/object_info` before runtime to confirm node classes. - `/prompt` to submit API workflow JSON. - `/history/{prompt_id}` to locate outputs. - `/upload/image` for source images and masks. - WebSocket progress tracking for long runs. - Output file scanning only as fallback; prefer history when possible.,Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-8d62028e0389ead2,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,8d62028e0389ead2,07_IMPLEMENTATION/API_ORCHESTRATOR_REQUIREMENTS.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052583,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: 1. Separate production graph from catalog graph,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md lines 9-25. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=3eb0bd84c7a0def8",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\3eb0bd84c7a0def8.json,07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,1. Separate production graph from catalog graph,9,25,"### 1. Separate production graph from catalog graph Current issue: - The Main Flow contains a large disabled LoRA library inside the graph. - Those nodes are useful metadata, but they are not production runtime logic. Required fix: - Move LoRA catalog data into: - `engine_compatibility_registry.json` - `civitai_model_registry` - `profile_stack_regi",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-3eb0bd84c7a0def8,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,3eb0bd84c7a0def8,07_IMPLEMENTATION/WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052585,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: 3. Replace hardcoded prompt blocks,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md lines 44-61. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=37c035162e075b77",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\37c035162e075b77.json,07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,3. Replace hardcoded prompt blocks,44,61,"### 3. Replace hardcoded prompt blocks Current issue: - The same long prompt is embedded in multiple CLIP encoders. - The system cannot autonomously modify pass scope, frame, environment, pose, or character details cleanly. Required fix: - Prompt text must be generated from: - Scene Plan - Character Bible - Camera/Frame Plan - Environment Plan - Pa",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-37c035162e075b77,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,37c035162e075b77,07_IMPLEMENTATION/WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052586,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: 4. Replace fixed image/mask inputs,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md lines 62-79. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=a51284a0dd6f4ec2",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\a51284a0dd6f4ec2.json,07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,4. Replace fixed image/mask inputs,62,79,### 4. Replace fixed image/mask inputs Current issue: - Inpaint and control lanes use fixed filenames. - This blocks autonomous pass chaining. Required fix: - Every module must accept: - source image path - source image hash - mask path - mask hash - optional control map path - previous pass output path - Fixed `LoadImage` nodes may exist in UI tem,Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-a51284a0dd6f4ec2,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,a51284a0dd6f4ec2,07_IMPLEMENTATION/WAVE04_MAIN_FLOW_FIX_UPDATE_CONNECT_IMPROVE_LIST.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052856,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: Build objective,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE23_IMPLEMENTATION_MANUAL.md lines 3-5. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE23_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE23_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=ca54acf5db1b0fe3",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\ca54acf5db1b0fe3.json,07_IMPLEMENTATION\WAVE23_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE23_IMPLEMENTATION_MANUAL.md,Build objective,3,5,## Build objective Implement a deterministic deformation pass layer on top of the existing orchestrator.,Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-ca54acf5db1b0fe3,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,ca54acf5db1b0fe3,07_IMPLEMENTATION/WAVE23_IMPLEMENTATION_MANUAL.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052863,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: ComfyUI integration notes,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE24_IMPLEMENTATION_MANUAL.md lines 13-14. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE24_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE24_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=62c780a4d890c846",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\62c780a4d890c846.json,07_IMPLEMENTATION\WAVE24_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE24_IMPLEMENTATION_MANUAL.md,ComfyUI integration notes,13,14,"## ComfyUI integration notes The current Main Flow should be treated as the image canvas. Wave 24 does not require adding all instance logic directly into the UI graph first. The orchestrator should compile instance plans and patch the appropriate mask, prompt, ControlNet, IPAdapter, and inpaint/refine lanes.",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-62c780a4d890c846,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,62c780a4d890c846,07_IMPLEMENTATION/WAVE24_IMPLEMENTATION_MANUAL.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052866,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: Build objective,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE25_IMPLEMENTATION_MANUAL.md lines 3-5. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE25_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE25_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=2a79f2388b1e0852",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\2a79f2388b1e0852.json,07_IMPLEMENTATION\WAVE25_IMPLEMENTATION_MANUAL.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE25_IMPLEMENTATION_MANUAL.md,Build objective,3,5,"## Build objective Create a deterministic multi-character interaction layer that sits above the existing orchestrator, contact graph, deformation passes, and mask factory.",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-2a79f2388b1e0852,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,2a79f2388b1e0852,07_IMPLEMENTATION/WAVE25_IMPLEMENTATION_MANUAL.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-052894,49,Wave 49 — Ultra Blueprint Source Coverage,Codex Desktop Autonomous Execution,P0,HIGH,Codex Desktop Autonomous Agent,local_repo_plan,Ready for Autonomous QA/Proof,Implement/validate Ultra source section: Wave 34 Orchestrator Wiring Plan,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 07_IMPLEMENTATION\WAVE34_ORCHESTRATOR_WIRING_PLAN.md lines 1-2. No human input or manual work is allowed.","Codex can complete or block the item without human input, with retry/blocker policy and evidence logs.","Autonomous execution log, retry log, blocker report, validation evidence",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,autonomous_plan_check|no_human_dependency_check|retry_policy|blocker_recording|full_log_evidence,codex_desktop_autonomous_orchestrator,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE34_ORCHESTRATOR_WIRING_PLAN.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE34_ORCHESTRATOR_WIRING_PLAN.md,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=006e50cc26a6c391",STRICT,FALSE,Not required unless generated artifact becomes visual,TRUE,TRUE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\006e50cc26a6c391.json,07_IMPLEMENTATION\WAVE34_ORCHESTRATOR_WIRING_PLAN.md,C:\Comfy_UI_Main\Plan\07_IMPLEMENTATION\WAVE34_ORCHESTRATOR_WIRING_PLAN.md,Wave 34 Orchestrator Wiring Plan,1,2,# Wave 34 Orchestrator Wiring Plan,Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,md,SRC-006e50cc26a6c391,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,006e50cc26a6c391,07_IMPLEMENTATION/WAVE34_ORCHESTRATOR_WIRING_PLAN.md,section,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
